"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-01-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.28,0.28,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-02-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.88,0.88,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-03-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.2,0.2,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-04-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.54,0.54,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-05-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.36,0.36,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-06-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.53,0.53,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-07-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.29,0.29,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-08-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.33,0.33,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-09-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.13,0.13,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-10-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.49,0.49,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-11-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.82,0.82,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-12-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.44,0.44,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-01-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.07,0.07,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-02-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.55,0.55,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-03-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.06,0.06,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-04-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.12,0.12,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-05-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.7,0.7,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-06-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.17,0.17,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-07-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.16,0.16,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-08-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.13,0.13,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-09-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.05,0.05,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-10-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.21,0.21,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-11-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.17,0.17,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2001-12-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.08,0.08,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-01-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.016,0.016,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-01-13","Micrograms/cubic meter (25 C)","None",1,100.0,0.006,0.006,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-01-25","Micrograms/cubic meter (25 C)","None",1,100.0,0.002,0.002,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-02-06","Micrograms/cubic meter (25 C)","None",1,100.0,0.004,0.004,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-02-18","Micrograms/cubic meter (25 C)","None",1,100.0,0.002,0.002,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-03-02","Micrograms/cubic meter (25 C)","None",1,100.0,0.002,0.002,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-03-14","Micrograms/cubic meter (25 C)","None",1,100.0,0.006,0.006,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-03-26","Micrograms/cubic meter (25 C)","None",1,100.0,0.002,0.002,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-04-10","Micrograms/cubic meter (25 C)","None",1,100.0,0.002,0.002,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-04-19","Micrograms/cubic meter (25 C)","None",1,100.0,0.005,0.005,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-05-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.002,0.002,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-05-13","Micrograms/cubic meter (25 C)","None",1,100.0,0.002,0.002,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-05-25","Micrograms/cubic meter (25 C)","None",1,100.0,0.007,0.007,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-06-06","Micrograms/cubic meter (25 C)","None",1,100.0,0.002,0.002,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-06-18","Micrograms/cubic meter (25 C)","None",1,100.0,0.007,0.007,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
"06","001","1001","12128",7,37.535833,-121.961823,"WGS84","Lead (TSP) STP","24 HOUR","Lead Quarterly 1978","2001-06-30","Micrograms/cubic meter (25 C)","None",1,100.0,0.006,0.006,0,"","304","LO-VOL-XONTECH 920 or 924- TEFLON - X-RAY FLUORESCENCE","Fremont - Chapel Way","40733 CHAPEL WAY., FREMONT","California","Alameda","Fremont","San Francisco-Oakland-Hayward, CA","2021-11-09"
