"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-01-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.24,0.24,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-02-01","Micrograms/cubic meter (25 C)","None",1,100.0,1.05,1.05,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-03-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.41,0.41,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-04-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.19,0.19,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-05-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.56,0.56,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-06-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.73,0.73,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-07-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.38,0.38,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-08-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.21,0.21,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-09-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.07,0.07,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-10-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.1,0.1,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-11-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.43,0.43,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0003","12128",1,31.790479,-85.978974,"NAD83","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-12-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.22,0.22,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY LEAD","HENDERSON ROAD","Alabama","Pike","Troy","Troy, AL","2021-11-09"
"01","109","0006","12128",1,31.792969,-85.980522,"WGS84","Lead (TSP) STP","COMPOSITE DATA","Lead Quarterly 1978","2000-01-01","Micrograms/cubic meter (25 C)","None",1,100.0,0.15,0.15,0,"","092","HI-VOL - ATOMIC ABSORPTION","TROY HEAD","118 ANDERSON ROAD, TROY, ALA.","Alabama","Pike","Troy","Troy, AL","2021-11-09"
